CapturedFrameNumber,LatencyInMs
1071,15.7842
1072,14.0205
1073,13.8027
1074,13.6848
1075,13.9876
1076,14.1241
1077,13.8868
1078,13.9325
1079,13.7913
1080,13.8743
1081,13.6944
1082,13.7003
1083,13.6728
1084,13.5504
1085,13.7987
1086,13.6529
1087,14.1377
1088,13.4501
1089,13.7367
1090,13.8545
1091,13.5194
1092,13.9464
1093,13.8442
1094,13.9001
1095,13.8114
1096,13.7233
1097,14.123
1098,13.8643
1099,15.0287
1100,13.6027
1101,13.7139
1102,13.9109
1103,13.5934
1104,13.4788
1105,13.7473
1106,13.9648
1107,15.4895
1108,15.5499
1109,13.9434
1110,13.6469
1111,13.7715
1112,13.6357
1113,13.7836
1114,13.8816
1115,13.8653
1116,13.6789
1117,13.7318
1118,13.8981
1119,13.8407
1120,13.9105
1121,14.2157
1122,13.5322
1123,13.6568
1124,13.6254
1125,13.6468
1126,13.2535
1127,13.6877
1128,13.8832
1129,13.6361
1130,15.5672
1131,14.0794
1132,13.7943
1133,13.9468
1134,13.8288
1135,13.6712
1136,13.7067
1137,13.8034
1138,14.1215
1139,13.8004
1140,13.6927
1141,13.8307
1142,14.0036
1143,13.4949
1144,13.6598
1145,15.1486
1146,14.2501
1147,13.8344
1148,13.8049
1149,13.7585
1150,13.65
1151,13.6532
1152,13.8572
1153,13.8661
1154,13.6475
1155,13.9069
1156,13.6775
1157,13.6831
1158,13.6969
1159,13.6439
1160,13.4157
1161,13.7781
1162,13.9518
1163,14.0864
1164,13.9088
1165,13.7205
1166,13.8087
1167,13.9083
1168,13.8295
1169,13.8432
1170,13.7242
1171,13.9682
1172,13.8724
1173,13.8117
1174,13.7957
1175,13.9383
1176,13.7507
1177,14.0728
1178,13.9223
1179,13.8548
1180,13.8922
1181,13.861
1182,15.7956
1183,13.8873
1184,13.7358
1185,13.6927
1186,13.7504
1187,13.6499
1188,13.5508
1189,13.5862
1190,13.6096
1191,13.8306
1192,13.9253
1193,13.7724
1194,13.7399
1195,13.973
1196,14.2798
1197,13.7733
1198,13.809
1199,13.9677
1200,13.8025
1201,14.2371
1202,15.0318
1203,13.7362
1204,13.8379
1205,13.5226
1206,13.549
1207,13.6767
1208,13.7446
1209,13.4573
1210,13.7162
1211,13.8517
1212,13.9459
1213,13.9067
1214,13.9697
1215,13.783
1216,13.774
1217,13.7144
1218,13.9674
1219,16.0486
1220,13.9841
1221,13.9339
1222,13.6473
1223,13.7834
1224,13.6432
1225,13.4922
1226,13.4327
1227,13.5728
1228,13.869
1229,13.8714
1230,13.8288
1231,13.7825
1232,14.0063
1233,13.6742
1234,13.6788
1235,14.0166
1236,13.6932
1237,13.8021
1238,14.4314
1239,13.6457
1240,13.7504
1241,14.0207
1242,13.7872
1243,13.7694
1244,14.0471
1245,14.2089
1246,13.8909
1247,13.7994
1248,13.7739
1249,13.8958
1250,13.9528
1251,13.8587
1252,14.1319
1253,13.9948
1254,13.7472
1255,14.0116
1256,15.8598
1257,13.8193
1258,13.9073
1259,13.7338
1260,13.756
1261,13.6536
1262,13.7475
1263,13.8952
1264,13.5168
1265,13.4603
1266,13.4554
1267,13.8574
1268,13.7895
1269,14.1296
1270,13.7276
1271,13.9282
1272,13.8485
1273,13.8358
1274,14.3906
1275,14.1176
1276,13.7305
1277,13.6506
1278,13.6993
1279,13.7184
1280,13.8447
1281,13.7844
1282,14.1442
1283,13.9391
1284,14.0301
1285,14.0685
1286,13.4714
1287,13.8234
1288,13.9109
1289,13.7664
1290,13.8268
1291,13.8878
1292,13.9321
1293,15.5783
1294,13.8985
1295,13.7054
1296,14.0325
1297,13.6874
1298,13.865
1299,13.6492
1300,13.7653
1301,13.4233
1302,13.5322
1303,13.8736
1304,13.9743
1305,13.67
1306,13.8693
1307,14.1075
1308,13.8261
1309,13.8534
1310,13.8699
1311,13.85
1312,13.7692
1313,13.9142
1314,13.8432
1315,13.774
1316,13.9082
1317,13.9494
1318,13.9601
1319,14.1066
1320,13.7714
1321,13.8781
1322,14.2822
1323,13.514
1324,13.6835
1325,13.7939
1326,13.8335
1327,13.772
1328,13.838
1329,14.0814
1330,15.6403
1331,13.7265
1332,13.5953
1333,13.6508
1334,13.5641
1335,13.5667
1336,13.8397
1337,13.813
1338,13.8312
1339,13.9209
1340,14.1678
1341,13.6797
1342,13.7317
1343,13.8159
1344,14.283
1345,13.7888
1346,13.8121
1347,14.1576
1348,14.553
1349,13.5461
1350,13.6791
1351,13.651
1352,13.867
1353,13.8146
1354,14.3204
1355,13.538
1356,13.7668
1357,14.1292
1358,13.5415
1359,13.9497
1360,14.0253
1361,13.7299
1362,14.1721
1363,13.6571
1364,13.9073
1365,13.8916
1366,13.8355
1367,15.607
1368,14.1721
1369,13.6928
1370,13.8247
1371,13.6918
1372,13.7363
1373,13.8946
1374,13.5579
1375,13.7592
1376,13.6828
1377,13.4305
1378,13.6059
1379,13.8168
1380,14.0458
1381,13.8702
1382,13.9596
1383,14.0589
1384,13.6948
1385,13.6091
1386,14.0099
1387,13.7286
1388,13.6754
1389,13.9643
1390,13.9278
1391,13.8698
1392,13.8086
1393,14.0448
1394,13.7548
1395,14.2872
1396,13.8672
1397,13.8638
1398,13.6815
1399,13.9741
1400,13.8921
1401,13.7958
1402,13.7253
1403,13.8438
1404,15.6907
1405,13.6425
1406,13.7429
1407,13.3287
1408,13.5233
1409,13.6244
1410,13.7217
1411,13.9064
1412,13.9202
1413,13.7186
1414,13.9312
1415,14.0002
1416,13.7654
1417,14.0425
1418,14.1058
1419,13.9126
1420,14.282
1421,14.2732
1422,13.7349
1423,13.6056
1424,13.9255
1425,13.6103
1426,13.9661
1427,13.8591
1428,14.0619
1429,13.5698
1430,13.9832
1431,13.8594
1432,13.7362
1433,13.9051
1434,13.6654
1435,13.7841
1436,13.7971
1437,14.0834
1438,13.8088
1439,14.0579
1440,14.0355
1441,15.6644
1442,13.9156
1443,13.7084
1444,14.0007
1445,13.7415
1446,13.7796
1447,13.5226
1448,13.6697
1449,13.402
1450,13.8034
1451,13.7954
1452,13.9472
1453,13.9369
1454,13.7545
1455,13.6552
1456,13.8713
1457,13.9366
1458,13.6455
1459,13.6465
1460,13.9437
1461,14.144
1462,13.7629
1463,13.6761
1464,13.7246
1465,13.8437
1466,13.7931
1467,14.4302
1468,15.6332
1469,14.5737
1470,13.7611
1471,13.7731
1472,14.002
1473,13.8156
1474,13.6938
1475,13.9689
1476,13.9862
1477,13.628
1478,15.246
1479,13.7855
1480,13.6765
1481,13.6694
1482,13.5842
1483,14.0823
1484,13.7308
1485,13.892
1486,14.2966
1487,13.75
1488,13.7811
1489,13.6312
1490,13.8343
1491,14.2315
1492,13.7435
1493,14.7622
1494,13.9572
1495,13.8274
1496,13.8015
1497,14.3485
1498,13.38
1499,13.792
1500,13.6767
1501,13.5434
1502,13.7429
1503,13.7612
1504,13.8923
1505,13.9505
1506,13.8466
1507,13.7163
1508,13.878
1509,13.8358
1510,13.6453
1511,13.6748
1512,13.7863
1513,13.745
1514,13.3935
1515,15.4191
1516,14.2218
1517,13.6303
1518,13.6517
1519,13.7353
1520,13.8278
1521,13.7627
1522,13.7519
1523,13.7241
1524,13.5396
1525,13.54
1526,13.7263
1527,13.7045
1528,13.8499
1529,13.6573
1530,13.966
1531,13.7908
1532,13.8306
1533,13.8964
1534,13.8414
1535,13.9065
1536,14.0429
1537,13.8708
1538,14.0607
1539,13.8573
1540,13.6893
1541,14.1013
1542,13.6378
1543,13.9163
1544,13.9034
1545,13.9094
1546,13.8431
1547,13.6728
1548,13.7603
1549,14.1415
1550,13.9442
1551,13.9132
1552,15.6684
1553,13.7249
1554,13.8037
1555,13.8803
1556,13.7422
1557,13.5075
1558,13.554
1559,13.5799
1560,13.7941
1561,13.7411
1562,13.7471
1563,13.6439
1564,13.8005
1565,14.3552
1566,14.6709
1567,13.5723
1568,13.7815
1569,13.5639
1570,14.295
1571,13.6888
1572,13.8481
1573,13.5179
1574,14.0514
1575,13.7413
1576,13.8591
1577,13.8597
1578,13.813
1579,13.8411
1580,13.8444
1581,13.9207
1582,14.1254
1583,13.8749
1584,13.8679
1585,13.8432
1586,13.9684
1587,14.0112
1588,13.7584
1589,15.8104
1590,14.0902
1591,13.7075
1592,13.6918
1593,14.0743
1594,13.7802
1595,13.6069
1596,13.8634
1597,13.8062
1598,13.5046
1599,13.6257
1600,13.6629
1601,13.4447
1602,13.8771
1603,13.8734
1604,14.3265
1605,13.9221
1606,13.5136
1607,13.5378
1608,13.7831
1609,13.9394
1610,13.8061
1611,13.9514
1612,13.8842
1613,13.8033
1614,13.8493
1615,14.3029
1616,13.9152
1617,13.8548
1618,13.6743
1619,13.7531
1620,13.8891
1621,13.8071
1622,14.0047
1623,13.9433
1624,13.8585
1625,14.0529
1626,15.9019
1627,13.8391
1628,13.6002
1629,13.7079
1630,13.9294
1631,13.6492
1632,13.6868
1633,13.5881
1634,13.809
1635,13.6169
1636,13.7303
1637,14.0612
1638,14.0225
1639,15.2943
1640,13.9238
1641,14.624
1642,13.761
1643,13.5949
1644,13.8116
1645,13.6689
1646,13.7321
1647,13.9627
1648,13.93
1649,13.5549
1650,13.7055
1651,13.4197
1652,13.6214
1653,13.3244
1654,13.7183
1655,13.7418
1656,13.858
1657,13.9109
1658,13.7813
1659,14.2243
1660,14.1616
1661,13.6075
1662,13.8964
1663,15.6853
1664,13.9377
1665,13.9256
1666,13.8565
1667,13.7882
1668,13.7115
1669,13.6981
1670,13.9055
1671,13.4614
1672,13.6135
1673,13.6378
1674,13.6315
1675,13.8001
1676,14.1106
1677,13.755
1678,14.0483
1679,13.5248
1680,13.805
1681,14.2407
1682,13.6861
1683,13.9236
1684,13.6848
1685,14.0102
1686,13.7631
1687,13.8143
1688,13.8537
1689,14.1707
1690,13.8267
1691,13.7093
1692,13.9656
1693,14.0064
1694,13.857
1695,13.9246
1696,13.7765
1697,13.7612
1698,13.9686
1699,13.8499
1700,15.8424
1701,13.7321
1702,13.6937
1703,13.9494
1704,13.5282
1705,13.5555
1706,13.4224
1707,13.731
1708,13.8364
1709,13.6552
1710,13.9549
1711,14.6031
1712,14.3585
1713,13.8224
1714,14.2143
1715,13.5698
1716,13.5864
1717,13.6229
1718,13.4903
1719,13.9694
1720,13.7171
1721,13.7317
1722,13.6528
1723,13.7252
1724,13.953
1725,14.0636
1726,13.7239
1727,13.8281
1728,13.9242
1729,14.0786
1730,13.9214
1731,13.9912
1732,14.2446
1733,13.9569
1734,13.6402
1735,14.0394
1736,14.0669
1737,15.6512
1738,13.9174
1739,13.7156
1740,13.7999
1741,13.6585
1742,13.7186
1743,13.5556
1744,13.6937
1745,13.5949
1746,13.9293
1747,13.7562
1748,13.4882
1749,14.0691
1750,13.5159
1751,13.76
1752,13.8091
1753,13.7567
1754,13.9307
1755,13.8094
1756,13.7846
1757,13.9614
1758,14.0984
1759,13.7683
1760,13.9137
1761,13.8893
1762,13.7766
1763,14.0629
1764,13.7951
1765,13.7749
1766,13.9128
1767,13.7026
1768,13.7722
1769,13.975
1770,13.8913
1771,13.9191
1772,13.6848
1773,13.837
1774,15.6729
1775,13.6446
1776,13.6072
1777,13.7006
1778,13.6891
1779,13.8406
1780,13.9704
1781,13.9728
1782,13.6989
1783,13.8706
1784,14.6019
1785,13.8946
1786,13.6454
1787,13.7445
1788,13.8114
1789,13.8467
1790,13.9451
1791,14.3191
1792,13.7307
1793,13.5948
1794,13.9114
1795,14.0318
1796,13.6095
1797,13.696
1798,13.8076
1799,13.7065
1800,14.2089
1801,13.9923
1802,14.1076
1803,13.75
1804,13.7947
1805,13.7812
1806,13.8429
1807,13.8279
1808,13.9198
1809,13.802
1810,13.7684
1811,15.8489
1812,13.8237
1813,15.8288
1814,13.8994
1815,13.429
1816,14.0872
1817,13.5354
1818,13.5895
1819,13.6987
1820,13.7925
1821,14.0983
1822,13.644
1823,13.6159
1824,13.9322
1825,13.9447
1826,13.8718
1827,13.8906
1828,15.0898
1829,14.0914
1830,13.3506
1831,13.6982
1832,13.7316
1833,13.5377
1834,13.6751
1835,13.808
1836,13.8702
1837,13.6599
1838,13.6887
1839,13.7247
1840,13.4461
1841,13.6064
1842,13.5183
1843,13.5743
1844,13.8623
1845,14.0003
1846,14.0246
1847,13.7076
1848,15.9386
1849,13.9058
1850,13.8199
1851,13.8036
1852,13.8014
1853,13.6968
1854,13.8336
1855,13.7577
1856,13.5733
1857,16.013
1858,13.6553
1859,13.7758
1860,13.8251
1861,13.7294
1862,13.7415
1863,13.929
1864,13.6479
1865,13.6432
1866,13.9722
1867,13.7437
1868,13.8364
1869,13.8385
1870,13.7149
1871,13.7087
1872,13.5908
1873,13.6016
1874,13.5461
1875,13.4138
1876,13.8675
1877,13.7471
1878,13.7694
1879,14.0093
1880,14.0877
